@relation Airport-weka.filters.unsupervised.attribute.Remove-R4

@attribute Numerical_1 numeric
@attribute Numerical_2 numeric
@attribute Country{EU,AL,AT,AX,BA,BE,BG,BY,CH,CZ,DE,DK,EE,ES,FI,FO,FR,GB,GG,GI,GR,HR,HU,IE,IM,IS,IT,JE,LI,LT,LU,LV,MC,MD,ME,MK,MT,NL,NO,PL,PT,RO,RS,RU,SE,SI,SJ,SK,TR,UA,XK,AS,AE,AF,AM,AZ,BD,BH,BN,BT,CC,CN,CX,CY,GE,HK,ID,IL,IN,IO,IQ,IR,JO,JP,KG,KH,KP,KR,KW,KZ,LA,LB,LK,MM,MN,MO,MY,NP,OM,PH,PK,PS,QA,SA,SG,SY,TH,TJ,TL,TM,TW,UZ,VN,YE,NAC,AG,AI,AW,BB,BL,BS,BQ,BZ,CA,CR,CU,DM,DO,GD,GL,GP,GT,HN,HT,JM,KN,KY,LC,MF,MQ,MS,MX,NI,PA,PR,SV,TC,TT,US,VC,VG,VI,AO,BF,BI,BJ,BW,CD,CF,CG,CI,CM,CV,DJ,DZ,EG,EH,ER,ET,GA,GH,GM,GN,GQ,GW,KE,KM,LR,LS,LY,MA,MG,ML,MR,MU,MW,MZ,NA,NE,NG,RE,RW,SC,SD,SH,SL,SN,SO,SS,ST,SZ,TD,TG,TN,TZ,UG,ZA,ZM,ZW,AN,AQ,GS,SAC,AR,BO,BR,CL,CO,EC,FK,GF,GY,PE,PY,SR,UY,VE,OC,AU,CK,FJ,FM,GU,KI,MH,MP,NC,NF,NR,NU,NZ,PF,PG,PW,SB,TO,TV,UM,VU,WF,WS,UKNC,UKN}
@attribute Altitude numeric
@attribute Timezone numeric
@attribute DST {U,E,N,A,S,O,Z}

@data
73.517807,80.379669,UKN,47,8,N
-30.19033959,139.5554942,AU,381,9.5,O
48.329498,-70.995697,CA,531,-5,A
51.668598,-9.48417,IE,7,0,E
51.933334,-10.233333,IE,314,0,E
-30.683333,26.733333,ZA,4361,2,U
-29.906389,22.316667,ZA,3585,2,U
-22.678889,29.055278,ZA,2676,2,U
-25.7175,30.975,ZA,2260,2,U
38.8016111,-123.5306389,US,940,-8,A
41.1513889,-81.4151111,US,1134,-5,A
39.36375,-84.5219444,US,633,-5,A
0.576389,34.551389,KE,4752,3,U
-1.185,39.813889,KE,295,3,U
0.272,34.748,KE,3989,3,U
-0.568889,37.492222,KE,4131,3,U
0.3112,38.3056,KE,1764,3,U
-0.468611,39.649444,KE,469,3,U
-1.52,40.00389,KE,220,3,U
-0.591668,34.48,KE,4231,3,U
0.34361,37.587778,KE,3688,3,U
3.49,35.84,KE,1296,3,U
-0.385,35.245,KE,6453,3,U
-2.9,38.073889,KE,2832,3,U
0.1912,35.3954,KE,7095,3,U
-22.111111,43.270556,MG,27,3,U
-19.836944,47.065278,MG,4913,3,U
-24.236111,45.305,MG,1259,3,U
65.434722232222,52.20000001,RU,262,4,N
39.3665,-74.442,US,8,-5,A
42.106,-72.593054,US,65,-5,A
42.375,-72.511389,US,258,-5,A
38.9696286,-74.960918,US,0,-5,A
38.781655,-75.119534,UKN,0,-5,A
44.39917,-68.225,UKN,0,-5,A
43.833227,-66.122653,CA,0,-4,A
46.435833,6.910278,CH,1280,1,E
51.5326,0.1233,GB,72,0,E
51.902,0.207,GB,262,0,E
52.5748,-0.2502,GB,91,0,E
-4.183333,121.61667,ID,0,8,N
45.866405,-84.720254,US,587,-5,A
45.848801,-84.615927,US,889,-5,A
57.338582,43.0949,RU,413,4,E
52.104,0.166,GB,95,0,E
51.966667,85.833333,RU,965,7,U
53.3629,20.204,PL,520,1,E
43.7711667,-88.4884167,US,808,-6,A
44.33325,-89.0197778,US,840,-6,A
44.5451356,-89.5302844,US,1110,-6,A
68.868301,179.373001,RU,20,12,N
66.450859,143.261551,RU,656,12,N
46.311199,-85.457298,US,869,-5,A
45.2477456,-92.9943853,US,925,-6,A
52.329035,9.822136,DE,152,1,E
54.157778,13.772778,DE,7,1,E
52.1104,21.1652,PL,110,1,E
-7.72039,108.489998,ID,16,7,N
-19.35,22.5,BW,965,2,U
-19.31,23.08,BW,965,2,U
28.64197,77.2206,IN,708,5.5,N
27.1578,77.98993,IN,571,5.5,N
43.7809,87.585,CN,2844,8,N
43.151,88.875,CN,98,8,N
40.7533889,-82.7238056,US,1224,-5,A
-1.29861,35.063611,KE,5200,3,U
-0.766667,-75.53333,EC,997,-5,S
-2,-77,EC,7076,-5,S
36.621944,-87.415,US,550,-6,A
56.4124,-5.4702,GB,0,0,E
47.9878,10.1811,DE,2077,1,E
48.4,9.9833,DE,1641,1,E
50.7667,6.1,DE,873,1,E
50.6333,5.56667,BE,659,1,E
50.8411,4.3564,BE,43,1,E
54.411,8.3145,UKN,24,1,E
34.6656,-120.4675,US,88,-8,A
39.9789,-75.8654,US,660,-5,A
31.558889,64.364167,AF,2464,4.5,U
38.746389,48.817778,AZ,30,4,U
40.826667,47.7125,AZ,100,4,E
41.562222,46.667222,AZ,100,4,E
44.264444,-73.961944,US,1747,-5,A
43.9750617,-74.42044,US,1629,-5,A
62.471,136.505,RU,932,10,N
62.0626,129.3334,RU,577,10,N
29.515,108.83,CN,2461,8,N
43.5739,145.4107,UKN,50,12,N
45.6576,-120.9664,US,1,-8,A
40.707478,-84.0270781,US,975,-5,A
39.747333,127.474611,KP,0,9,U
41.907167,128.409889,KP,0,9,U
62.474976458,6.1528587341,NO,0,1,E
27.3521,88.6051,IN,1500,5.5,N
31.1519722,-81.3910556,US,19,-5,A
40.7724722,-80.3914444,US,1253,-5,A
28.0575,-81.7628056,US,140,-5,A
33.3114018,-79.3203139,US,40,-5,A
35.2199994,-84.832369,US,874,-5,A
35.48625,-84.9310833,US,718,-5,A
40.3602179,-80.7008742,US,1196,-5,A
47.4931389,-122.21575,UKN,32,-8,A
45.290833,-72.741944,CA,374,-5,A
34.0916667,-117.7817778,US,1014,-8,A
31.0744722,-81.4277778,US,11,-5,A
29.1342222,-83.0504722,US,11,-5,A
29.6355278,-83.10475,US,42,-5,A
34.6722222,-82.8858889,US,891,-5,A
40.4818056,-111.4288056,US,5637,-7,A
37.6939167,-97.2149167,US,1409,-6,A
34.3122175,-84.4221556,US,1219,-5,A
30.6118333,-81.4611944,US,16,-5,A
-0.875,100.3519,ID,3,7,U
34.45545,-84.9391622,US,651,-5,A
34.4998483,-83.5566701,US,1448,-5,A
53.552776,10.006683,DE,30,1,E
30.678809,-97.6793837,US,790,-6,A
41.969833,-73.864555,US,323,-5,U
52.09083,0.13194,GB,125,0,E
51.7946,11.0183,DE,551,1,E
41.10167,-102.985,US,4313,-7,A
13.25561,-10.50432,ML,538,0,N
-33.717389,150.871396,AU,21,10,O
38.666944,-78.500556,US,903,-5,A
38.076944,-78.944167,US,1437,-5,A
-23.186,150.943,AU,250,10,U
-14.73457,134.5252,AU,70,9.5,U
-17.70601,145.14889,AU,2159,10,U
-17.55908,146.01123,AU,46,10,U
21.307222,-158.070278,US,30,-10,U
34.816667,67.816667,AF,2550,4.5,N
42.088056,127.548889,CN,2762,8,N
37.87856,-122.512742,US,13,-8,A
0.1927,37.4725,KE,6250,3,U
-1.0102,-77.1501,EC,1000,-5,U
41.4297,129.6488,KP,0,9,U
-28.1,140.2,AU,143,9.5,O
51.239333,22.714083,PL,203,1,E
34.861,-86.558,US,756,-6,A
39.078,-77.558,US,389,-5,A
43.563889,-80.196111,CA,1100,-5,A
43.563889,-80.196111,CA,1100,-5,A
-33.665001,-78.929703,UKN,433,-4,S
3.4702,72.8344,UKN,6,5,U
5.7435,73.3249,UKN,6,5,U
3.5939,72.8834,UKN,6,5,U
39.5408,116.2516,CN,143,8,N
40.965755,117.954019,CN,1083,8,N
26.345556,111.612222,CN,428,8,U
44.3357,14.2335,UKN,154,1,E
-21.667,115.116,AU,23,8,O
-24.986737,150.093112,AU,560,10,N
50.884722,19.202222,PL,262,1,E
43.2347904,-77.119444,US,424,-5,A
29.5569,-95.137497,US,35,-6,A
-26.06245,-65.932095,AR,5523,-3,S
51.348056,-0.558611,GB,80,0,U
40.039444,-105.225833,US,5288,-7,A
53.364779,11.607352,DE,115,1,E
47.62313,12.972214,DE,2297,1,E
54.181438,12.132082,DE,10,1,E
39.717444,118.002389,CN,25,8,N
50.7817,4.95778,BE,246,1,E
51.113721,6.210245,DE,200,1,E
47.902779,7.617778,DE,300,1,E
49.945278,6.565,DE,1200,1,U
48.779999,5.98,FR,936,1,E
37.4611111,-122.1150556,US,7,-8,A
25.274193,55.28311,UKN,0,4,U
64.568056,143.236111,RU,3000,11,U
49.5537,16.1109,CZ,988,1,E
50.4824981689453,5.91029977798462,BE,1581,1,E
33.4608001708984,-111.727996826172,US,1394,-7,A
32.9359016418457,-111.427001953125,US,1574,-7,A
34.7299995422363,-112.035003662109,US,3550,-7,A
50.4879989624023,4.76891994476318,BE,594,1,E
50.9700012207031,5.37507009506226,BE,141,1,E
32.99169921875,-111.920997619629,US,1300,-7,A
33.96889877,-112.7990036,US,2377,-7,A
32.5617,119.715,CN,7,8,N
42.667,-83.35,US,980,-5,A
26.11351,119.319998,CN,39,8,N
24.4679,118.116,CN,255,8,N
9.160556,-10.124443,GN,550,0,N
46.070833,18.233056,HU,1000,1,E
50.432008,7.472785,DE,300,1,E
44.116464,10.409954,IT,1100,1,E
44.0519359,9.8353078,UKN,10,1,E
52.338841,4.871471,NL,10,1,E
47.500497,19.085484,HU,100,1,E
45.804289,15.979121,HR,500,1,E
72.270833,42.898333,UKN,149,-5,A
34.333,105.514,CN,9186,8,N
23.123642,-81.301805,CU,16,-5,U
23.1,-81.9,CU,0,-5,U
0.7308,73.433,UKN,10,5,U
48.4211069,-106.5277039,US,2762,-7,A
51.351944,0.502778,GB,426,0,E
52.081667,4.329167,NL,0,1,E
48.880931,2.355323,FR,0,1,E
51.364722,6.171389,NL,0,1,E
51.196,6.446,DE,0,1,E
52.089167,5.109722,NL,0,1,E
42.641389,-73.741111,US,324,-5,A
47.242733,-122.42041,US,50,-8,A
28.5259,-81.3813,US,82,-5,A
63.7306,-148.913733333333,US,1730,-9,A
57.223889,-111.418889,CA,1048,-7,A
35.01833,-80.62001,US,679,-5,A
63.398779,13.075956,SE,1240,1,E
46.618333,13.848333,AT,1644,1,E
50.065556,19.947222,PL,719,1,E
48.175,16.335278,AT,738,1,E
41.900833,12.501944,IT,197,1,E
40.8525,14.271944,IT,39,1,E
51.5284,-0.1331,GB,89,0,E
10.448333,-9.227499,GN,8694,0,U
-27.509946,-64.936666,AR,1181,-3,S
23.151343,113.252073,CN,19,8,N
22.532043,113.908729,CN,3,8,N
22.607058,114.027203,CN,229,8,N
-26.5397,18.1114,NA,3506,1,U
22.476555,113.912855,UKN,2,8,N
22.233333,113.583333,UKN,2,8,N
30.1575,101.734722,CN,14042,8,N
13.4058,102.311,TH,150,7,N
12.15,109.11,VN,50,7,N
60.788333,46.26,RU,331,4,N
41.639244,-91.546503,US,668,-6,A
42.942328,89.185877,CN,20,8,U
-13.389444445,-38.91,BR,3,-3,S
43.9134017,-95.1094083,US,1410,-6,A
-2.0714,34.5068,TZ,4000,3,N
44.4653,128.27,CN,1200,8,N
44.6608611,-119.6526153,US,2080,-8,A
-67.34,-68.08,UKN,200,12,U
61.736099,30.673599,RU,14,4,N
61.37115,30.88977,RU,15,4,N
38.942778,-76.568333,US,34,-5,A
25.049214,121.577961,TW,0,8,N
22.638432,120.301877,TW,39,8,N
23.992722,121.60135,TW,45,8,N
30.300039,8.160833,DZ,0,1,U
-47.500278,-160.916111,UKN,0,1,E
-48.158263,17.105839,UKN,430,1,E
-3.0243398,34.98450589999993,TZ,5400,3,U
-14.8175,36.528333,MZ,1931,2,N
57.5137,114.1348,RU,940,9,N
16.072,22.8466,TD,2953,1,N
50.270556,28.738611,UA,0,2,E
51.981944,29.165,BY,0,3,N
54.483056,24.989722,LT,0,2,E
6.284467,81.124128,LK,157,5.5,N
31.3823889,-103.5107222,US,2613,-6,A
31.2649444,-89.2528889,US,151,-6,A
-22.938,-48.467,BR,3012,-3,S
-16.23,-48.966,BR,3731,-3,S
-21.875,-47.904,BR,2649,-3,S
28.383504,153.365447,UKN,10,10,O
46.35106,7.57408,CH,6000,1,U
46.3506,7.57408,CH,6000,1,U
42.8711,-97.3969,US,1200,-6,A
32.4404,-86.9522,US,131,-6,A
-19.123333,27.201389,ZW,3543,2,N
24.2856083,52.5783472,AE,5,4,U
24.5033833,52.3360528,AE,8,4,U
20.6225,-87.082221,MX,1,-6,U
52.438333,1.606944,GB,80,0,E
12.4905,106.055,KH,3610,7,N
-27.078052,-70.795305,CL,180,-4,U
-22.918888,-68.162777,CL,7959,-4,U
-16.183326,-69.087501,BO,12591,-4,U
12.042636,92.982574,UKN,0,5.5,N
36.078611,106.216667,CN,5577,8,U
51.880462,-5.12148,GB,355,0,E
39.195944,20.195961,UKN,0,2,E
39.266389,122.666944,CN,1,8,N
51.213612,-0.13861,GB,221,0,E
47.1,13.0167,AT,3287,1,E
40,15.7167,IT,1000,1,E
51.4964,-0.14391,GB,48,0,E
50.375,124.117,CN,1205,8,N
-26.769444,150.616667,AU,1030,10,O
54.013333333333335,-124.76833333333333,CA,152,-8,A
37.65888888888889,-122.12166666666666,US,52,-8,A
-41.123299,172.988998,NZ,39,12,Z
-20.278299,148.757004,AU,12,10,O
51.928167,-1.4285,GB,550,0,U
42.49,10.19,UKN,13,1,E
40.4406,-79.9961,US,1370,-5,A
36.9033,-104.4386,US,8800,-7,A
42.132274,-83.444418,US,839,-5,A
60.4418,7.0723,NO,2844,1,E
60.5017,7.0714,NO,6,1,E
61.1351,6.4723,NO,6,1,E
59.35,1.57,UKN,0,0,U
-36.428902,145.393005,AU,374,10,O
-34.4248,147.5104,AU,921,10,O
-25.61528,151.62083,AU,369,10,N
-8.19999980927,147.850006104,PG,311,10,U
-31.5174999237,143.378997803,AU,250,10,O
-28.9832259,140.852844,AU,250,9.5,O
-15.7467,131.919998,AU,200,9.5,U
-32.883301,144.309998,AU,331,10,O
-32.22,142.2418,AU,164,10,O
-8.93,147.73,PG,900,10,U
-33.366699,142.587977,AU,184,10,O
-32.29515,140.4145,AU,180,9.5,O
-30.556,144.251,AU,280,10,O
-31.66136,140.6277,AU,180,9.5,O
46.61298,7.67773,CH,2300,1,E
36.1406,137.2519,JP,2200,9,N
34.49395,134.412706,UKN,141,9,U
34.3122,132.3022,JP,6,9,U
34.302043,132.32213,UKN,0,9,U
-63.32,-56.54,UKN,0,12,S
-63.48,-57.17,UKN,0,12,S
-63.12,-57.18,UKN,0,12,S
-64.41,-62.38,AQ,0,12,S
-64.5,-62.33,UKN,0,12,S
-64.4931,-63.294,AQ,0,12,S
-62.38,-60.42,UKN,0,12,S
-62.5837,-60.39,AQ,0,12,S
19.4711,-72.1444,HT,0,-5,A
6.465907,3.532115,NG,0,1,N
5.617203,5.187993,NG,0,1,U
55.0683,37.4517,RU,577,4,N
27.253,105.426,CN,5250,8,N
60.723,114.825,RU,843,10,U
64.5109,-147.4445,US,446,-9,A
63.43083,-150.31111,US,3733,-9,A
62.18934,-150.06177,US,348,-9,A
61.1318,-149.5326,US,102,-9,A
60.774174,-148.677649,US,0,-9,A
36.063497,120.312542,CN,45,8,N
39.5157,116.2235,CN,144,8,N
31.251552,121.450446,CN,16,8,N
31.195,120.3623,CN,9,8,N
51.994,102.099,RU,3000,9,N
51.964,101.867,RU,3600,9,N
51.964,101.897,RU,3300,9,N
52.111,101.986,RU,2000,9,N
52.111,101.986,RU,2000,9,N
51.758,103.849,RU,1500,9,N
44.273,135.029,RU,660,11,N
39.983056,43.866389,TR,3100,2,E
37.45,38.9,TR,2700,2,E
39.111389,30.13,TR,3327,2,E
78.1006,14.1998,UKN,20,1,U
78.6528,16.3392,SJ,20,1,U
56.381667,30.61,RU,328,4,N
42.3478,-71.075,US,20,-5,A
43.3408282,-79.8093881,CA,243,-5,A
43.1088,-79.0634,CA,521,-5,A
43.1135,-79.0318,US,0,-5,A
13.136,77.607,IN,2912,5.5,N
55.077,82.997,RU,617,7,N
4.1753,73.0037,UKN,0,5,U
4.1525,73,UKN,0,5,U
-1.409569,35.110788,KE,4997,3,U
31.154425,121.42416,CN,13,8,N
31.423646,120.639045,CN,6,8,N
10.016699791,139.800003052,UKN,10,10,O
57.2712,132.314,RU,200,11,N
58.285,99.055,RU,200,8,N
32.088583,118.792189,CN,29,8,N
39.481389,54.362778,TM,7,5,N
-33.066667,151.648333,AU,5,10,O
33.389099,-84.332397,US,874,-5,A
39.779255,-104.88184,US,5333,-7,A
-20.804444402073734,149.2794443842832,UKN,5,10,O
31.202854,121.558335,CN,16,8,U
49.392222,11.061944,DE,990,1,E
37.7861,-122.3186,US,10,-8,U
49.406324,11.003054,DE,984,1,E
49.253972,11.363216,DE,1400,1,E
50.6,-126.3167,UKN,0,-8,A
55.75616,10.250716,DK,0,1,E
47.517222,12.435833,AT,2198,1,E
50.45,-126.29,CA,0,-8,A
50.58,-128.11,CA,0,-8,A
49.064444,11.208056,DE,1893,1,E
47.246,38.84,RU,183,4,N
42.8783,-78.8738,US,600,-5,A
39.736667,-75.551667,US,0,-5,A
6.089305,73.203857,UKN,5,5,N
57.055599,-111.573997,CA,1046,-7,A
44.40725,8.876301,UKN,0,1,E
31.344444,120.706667,CN,7,8,N
41.719444,-86.003333,US,778,-5,A
49.106667,-81.015278,CA,852,-5,A
-22.979167,-46.5375,BR,3,-3,S
-33.687222,115.400278,AU,55,8,O
67.2748,153.4258,RU,98,12,N
8.24,48.29,SO,553,3,N
40.762778,-111.908333,US,0,-7,A
-24.414722,31.165001,ZA,1900,2,U
-29.888333,151.144167,AU,2667,10,O
-29.675,151.69,AU,3433,10,O
30.246,120.1784,CN,39,8,N
32.903,-117.225,US,150,-8,A
32.716944,-117.168611,US,50,-8,A
49.216,10.4026,DE,1370,1,E
45.48189,12.231923,IT,0,1,E
26.433889,-81.401389,US,37,-5,A
-5.76457,123.917,ID,169,8,N
35.607748,-121.110192,US,320,-8,A
28.4113919,-80.6081066,UKN,0,-5,A
22.148056,-75.693333,UKN,0,-5,A
27.8033,114.3081,CN,131,8,U
18.714,-87.709,MX,0,-6,U
18.714,-87.709,MX,0,-6,U
18.32,-65.65,PR,0,-4,U
42.199,-82.465,CA,650,-5,U
19.398611,-92.016111,UKN,0,-6,A
51.400377,-7.901464,UKN,0,0,E
59.890529,29.894609,RU,0,4,U
60.011662,27.008236,UKN,0,4,U
38.948,-76.8719,US,39,-5,A
24.819302,-76.824331,UKN,0,-5,A
39.48618333333334,-77.35475,US,308,-5,A
47.613801,-122.354019,US,7,-8,A
37.18375,-77.507388,US,193,-5,A
32.884308,131.064638,JP,1350,9,N
32.884308,131.064638,JP,1350,9,N
-6.583333,16.816668,CD,0,1,U
-77.963333,166.524444,UKN,18,12,Z
49.418327,13.321944,CZ,1299,1,E
43.7696,-87.851402,US,755,-6,A
-22.291945,119.437225,AU,1555,8,N
45.1354167,-87.1879444,US,773,-6,A
27.41667,86.64167,NP,6880,5.75,N
27.19028,86.77167,NP,4435,5.75,N
29.43,81,NP,0,5.75,N
29.50611,81.66944,NP,4606,5.75,N
39.4449,-77.4012,US,302,-5,A
56.912765,118.271007,RU,671,10,N
19.90167,105.46778,VN,0,7,N
56.197224,9.147222,DK,136,1,E
48.239167,11.561389,DE,1594,1,E
32.509722,-111.325278,US,1893,-7,N
33.5269167,-112.2951389,US,1071,-7,N
32.8533333,-109.6350833,US,3179,-7,N
52.965278,9.282778,DE,144,1,E
-1.142636,35.139856,KE,5468,3,N
26.061933,-80.16565,US,9,-5,A
26.316944,-80.122222,US,13,-5,A
37.92592,22.860228,GR,60,2,E
-22.255,117.85,AU,2008,8,N
49.2225,12.2967,DE,1161,1,E
26.168333,127.293333,UKN,156,9,N
-22.7558,-47.269402,BR,2085,-3,S
50.84548,4.357174,BE,43,1,E
36.016,14.333,MT,201,1,E
46.04,13.14,IT,1,1,E
48.08,17.06,AT,1,1,E
1.881071,101.442261,ID,2000,7,U
56.2752,73.3641,RU,100,7,U
51.5723,75.2613,KZ,776,6,N
57.1523,73.7512,RU,432,7,E
57.5243,72.4653,RU,456,7,U
52.4986,73.1434,KZ,645,6,N
52.3575,71.7865,KZ,432,6,N
41.5397,52.5711,TM,12,5,U
51.4929,59.92752,RU,931,6,N
52.078333,59.683333,RU,305,6,U
36.8988889,-89.56175,US,315,-6,A
58.9,17.95,SE,0,1,E
54.65,11.35,UKN,0,1,E
54.5,11.2167,DE,0,1,E
5.112336,73.07805,UKN,0,5,U
5.162911,73.053578,UKN,0,5,U
5.162911,73.053578,UKN,0,5,U
54.6178,-5.9017,GB,0,0,E
54.902,-5.027,GB,0,0,E
35.10147222,-120.62236111,US,14,-8,U
50.3743,6.0201,BE,1000,1,E
-17.0132999,-149.5870056,UKN,0,-10,N
52.272778,8.061111,DE,207,1,E
52.366667,9.716667,DE,180,1,E
43.341222,-73.610305,US,328,-5,A
43.050722,-73.861638,US,433,-5,A
42.893133,-73.66845,US,195,-5,A
-2.583333,119.033333,ID,2,8,N
28.8676111,-82.5741111,US,9,-5,A
39.3256667,-76.4137778,US,22,-5,A
38.9091667,-121.3513333,US,121,-8,A
41.1908333,-83.3930833,US,752,-5,A
43.9911389,-70.9478889,US,455,-5,A
26.8537417,-82.2526028,US,8,-5,A
30.0424167,-90.02825,US,7,-6,A
47.7743056,-116.8195833,US,2320,-8,A
30.0702044,-94.2150967,US,32,-6,A
40.1996944,-87.5955278,US,696,-6,A
57.107118,12.2520907,SE,0,1,E
-31.337221,149.27194,AU,2117,10,O
43.645278,-79.380556,CA,249,-5,A
42.3254,-83.0092,US,623,-5,A
42.312222,-83.198611,US,591,-5,A
28.3416111,-80.6854722,US,6,-5,A
27.9608611,-80.5583333,US,26,-5,A
28.5148,-80.7992278,US,34,-5,A
27.81325,-80.4955833,US,21,-5,A
-19.9705556,13.0244444,NA,0,1,N
-19.5147,22.77665,BW,3100,2,U
6.967463700288899,79.88197231301456,LK,28,5.5,N
7.325125009685146,80.64211571225314,LK,1472,5.5,N
-16.81685727384918,28.348887920401467,ZW,1633,2,N
37.096744,-8.663535,UKN,0,0,E
-33.240833,151.427778,AU,25,10,U
19.15,-73,UKN,0,-5,N
19.1,-73,UKN,0,-5,N
18.55,-72.3,HT,50,-5,N
19,-73,UKN,0,-5,N
18.5501,-72.3001,HT,50,-5,N
19.1001,-72.7001,HT,30,-5,N
19.0661,-72.3001,HT,2639,-5,N
32.518889,-1.9775,MA,3564,0,N
39.8955463,116.3201722,CN,167,8,N
22.303067,114.18152699999996,HK,39,8,N
-0.34,36.91,KE,5830,3,U
3.652859,72.824086,UKN,2,5,N
4.0956,72.753439,UKN,2,5,N
39.07,-88.534,US,585,-6,A
53,2.18333,UKN,500,0,E
45.2578121,-81.6637838,CA,1335,-5,A
45.5564479,-82.0071535,CA,1335,-5,A
29.43,-95.35,US,80,-6,A
44.4938,-93.2726,US,906,-6,A
-12.083,34.733001,MZ,1600,2,N
38.5051,-94.4415,US,1096,-6,A
7.57212,80.43412,LK,630,5.5,N
48.196667,16.337778,AT,600,1,E
43.745,-79.406389,CA,449,-5,A
54.079069,9.941719,DE,69,1,E
16.89611,99.25361,TH,478,7,N
44.4469,95.7883,MN,354,8,A
3.003899,73.000696,UKN,0,5,U
44.487778,-79.559444,CA,972,-5,A
44.684722,-79.929167,CA,773,-5,A
43.935278,-79.263333,CA,807,-5,A
45.110833,-78.64,CA,1066,-5,A
44.364722,-78.783889,CA,895,-5,A
43.191667,-79.171111,CA,321,-5,A
28.707222,-81.581667,US,143,-5,A
44.438889,-79.965278,CA,718,-5,A
44.683333,-79.316667,CA,725,-5,A
44.089444,-79.495,CA,855,-5,A
42.306111,-82.081667,CA,645,-5,A
45.253889,-79.827778,CA,830,-5,A
44.158056,-81.063333,CA,940,-5,A
39.5924,-75.3455,US,466,-5,A
-17.53,25.5,ZM,3235,2,U
38.721389,-77.515556,US,192,-5,A
29.1086389,-95.4620833,US,25,-6,A
49.974422,14.180801,CZ,1385,1,E
22.5344,114.1121,HK,67,8,N
59.3975,11.3469,NO,381,1,E
40.3297222,-78.9222222,US,1142,-5,A
47.904451,-122.102529,US,22,-8,A
38.606239,34.860276,TR,4000,2,E
4.175858,42.034083,ET,630,3,U
3.724286,-53.974698,GF,0,-3,N
3.17004,-52.337801,GF,0,-3,N
5.04305,-54.0425,GF,0,-3,N
4.730072,-53.95158,GF,0,-3,N
4.782964,-53.260539,GF,0,-3,N
3.7353,-53.5287,GF,0,-3,N
4.75,-54.05,GF,0,-3,N
49.160592,6.864892,FR,0,1,E
4.81444,-53.28833,GF,0,-3,N
4.89333,-52.29222,GF,0,-3,N
41.0410805,28.9923138,TR,100,2,E
40.989305,29.018833,UKN,100,2,E
38.86111,40.5925,TR,3490,2,E
41.316944,33.796111,TR,3520,2,E
-19.25,23.09,BW,3100,2,N
22.317883,114.202108,UKN,50,8,U
51.4807,-0.00093,GB,250,0,E
53.559444,-0.858332,GB,11,0,E
51.264449,-1.461975,GB,550,0,E
37.8916547,-110.3840289,US,3840,-7,A
49.933616,1.088039,FR,0,1,E
50.790385,0.054551,GB,0,0,E
-13.263155,-72.270291,PE,9160,-5,N
-13.1556,-72.5238,PE,6693,-5,N
-13.4944,-72.0421,PE,11710,-5,N
57.13967,-2.07467,GB,0,0,E
60.15,-1.13333,UKN,0,0,E
62.0057,-6.7717,FO,0,0,E
65.26016,-14.00905,IS,0,0,E
55.8622,-4.2512,GB,50,0,E
4.411111,32.578889,SS,2018,3,N
18.492762,-77.649675,JM,0,-5,N
20.510439,-86.94925,MX,0,-6,A
18.012868,-63.045242,UKN,0,-4,N
17.290464,-62.709473,KN,0,-4,N
18.335431,-64.926824,UKN,0,-4,N
18.458992,-66.097693,PR,0,-4,N
34.413611,-119.691667,US,8,-8,A
44.055062,-123.092372,US,426,-8,A
43.995278,-79.233333,CA,873,-5,A
15.4,73.8,IN,0,5.5,N
9.58,76.14,UKN,0,5.5,N
5.418828,100.345804,MY,0,8,N
2.984629,101.336839,UKN,0,8,N
1.264185,103.819821,SG,0,8,N
39.410556,-88.845556,US,550,-6,A
40.1155,-88.2411,US,732,-6,A
39.4828,-88.3759,US,733,-6,A
37.683333,111.142778,CN,3020,8,N
52.006667,4.356667,NL,0,1,E
29.3231,100.0533,CN,14472,8,N
34.4909,102.3719,CN,10466,8,N
5.494003,73.424183,UKN,0,5,N
5.494003,73.424183,UKN,0,5,N
9,167.726944,UKN,10,12,Z
56.1906,43.4742,RU,210,4,N
35.899904,-113.815674,US,4813,-7,A
59.13333,17.25,SE,10,1,E
55.776,37.658,RU,400,4,N
58.0203,56.2525,RU,558,6,N
55.0188,82.9339,RU,531,7,N
47.92,106.92,MN,4300,8,N
39.9,116.421,CN,130,8,N
52.3122,104.2958,RU,1305,9,N
5.3244,73.3756,UKN,10,5,U
63.817,20.2981,SE,100,1,E
62.4077,17.3024,SE,10,1,E
37,14.6144,IT,756,1,E
-20.422617,24.517433,BW,1000,2,U
-19.198083,23.431383,BW,1000,2,U
-19.068,23.10015,BW,1000,2,U
-18.597283,21.999267,BW,1000,2,U
-18.208717,23.396733,BW,1000,2,U
42.366235,-71.061122,US,141,-5,A
42.6558328,-70.6266667,US,77,-5,A
42.5249995,-70.8958333,US,26,-5,A
42.522421,-70.881607,UKN,26,-5,A
42.36024,-71.048105,US,16,-5,A
41.5244,-88.0795,US,532,-6,A
41.485,-87.9596,US,703,-6,A
41.875,-87.632,US,592,-6,A
51.5031,-0.1147,GB,10,0,E
36.843233,-76.275952,US,16,-5,A
42.9819,-81.2464,CA,0,-5,A
42.61666666666667,-70.66833333333334,US,50,-5,A
43.44968,-80.49222,CA,1083,-5,A
